,adview
8186,1506.78
8187,566.9816
8188,2741.024
8189,2133.1921
8190,2274.0186
8191,1321.7727
8192,2587.4019
8193,510.38022
8194,2358.393
8195,1526.6445
8196,2634.3643
8197,1084.8325
8198,1548.7786
8199,2455.6829
8200,2068.2827
8201,1416.6887
8202,1726.0295
8203,704.2564
8204,2052.8645
8205,854.0285
8206,2062.0486
8207,2520.7002
8208,1681.4072
8209,428.48172
8210,574.2969
8211,2208.7068
8212,2569.6018
8213,878.4738
8214,2287.064
8215,2462.373
8216,1418.259
8217,1993.5239
8218,2437.0461
8219,1014.63086
8220,2466.0037
8221,1741.6948
8222,2291.7256
8223,2509.2417
8224,2638.6172
8225,1726.5515
8226,33.49987
8227,1780.9956
8228,1388.3073
8229,1050.8397
8230,1194.0969
8231,314.1731
8232,918.28845
8233,1097.4004
8234,2072.8386
8235,2322.005
8236,2684.1338
8237,1366.5983
8238,2.6317916
8239,2438.178
8240,2433.6294
8241,2496.983
8242,1137.1305
8243,2308.146
8244,2477.7861
8245,1499.9095
8246,1898.388
8247,758.08
8248,1697.261
8249,1927.9177
8250,2076.4727
8251,808.4699
8252,1293.9426
8253,561.9665
8254,759.6574
8255,2300.5156
8256,1582.7974
8257,2570.3818
8258,538.7004
8259,2332.826
8260,1886.5607
8261,1768.2502
8262,1971.9578
8263,1105.479
8264,2606.107
8265,1200.5793
8266,2425.403
8267,1628.1677
8268,1784.3228
8269,2098.064
8270,2302.086
8271,448.63583
8272,2274.0332
8273,2322.607
8274,2298.093
8275,1054.7994
8276,1478.7864
8277,2371.205
8278,1919.7959
8279,2304.0925
8280,1678.1934
8281,2266.8271
8282,780.51666
8283,1042.3552
8284,2517.992
8285,2565.315
8286,638.8176
8287,1032.2559
8288,1871.9053
8289,1148.6335
8290,1803.572
8291,490.4157
8292,1208.0
8293,1303.7119
8294,2151.737
8295,847.4741
8296,788.2599
8297,530.54663
8298,2439.8657
8299,2251.4285
8300,1537.5981
8301,2103.3354
8302,766.098
8303,2274.1042
8304,650.96344
8305,1123.6423
8306,815.9165
8307,1416.3716
8308,1082.9734
8309,2186.2473
8310,2569.993
8311,2812.766
8312,2628.2754
8313,2737.588
8314,2494.0144
8315,2204.3418
8316,2.6317916
8317,1995.7283
8318,1370.2
8319,477.20157
8320,1949.5212
8321,2499.8489
8322,2462.372
8323,2328.775
8324,594.38873
8325,772.7962
8326,640.5368
8327,2432.0784
8328,1321.6908
8329,2.6317916
8330,2378.6348
8331,471.78354
8332,2035.9578
8333,2582.4197
8334,2361.496
8335,2440.991
8336,799.56165
8337,1380.2233
8338,1407.3555
8339,1785.6804
8340,2061.9722
8341,1427.3658
8342,2324.229
8343,2664.059
8344,1031.6187
8345,1942.5018
8346,2446.8076
8347,691.928
8348,2229.1348
8349,2.6317916
8350,2385.2493
8351,2056.9536
8352,2181.1548
8353,2613.2632
8354,1132.0505
8355,1256.2258
8356,2402.7676
8357,689.80194
8358,2501.248
8359,1734.7534
8360,923.75104
8361,1331.8143
8362,2198.932
8363,2379.687
8364,2319.662
8365,2264.5305
8366,1021.2031
8367,1042.7292
8368,1159.7916
8369,2063.6023
8370,860.0829
8371,975.46265
8372,2.6317916
8373,1622.8923
8374,2044.855
8375,536.7306
8376,2019.3741
8377,2537.3137
8378,2496.584
8379,1986.5256
8380,1486.8757
8381,2155.9292
8382,2133.255
8383,290.30753
8384,2543.6729
8385,2259.0007
8386,268.94626
8387,2532.6553
8388,2100.7988
8389,1484.6564
8390,1794.6506
8391,1944.3352
8392,2067.6816
8393,2107.864
8394,1097.7102
8395,288.55145
8396,998.3503
8397,2353.388
8398,1327.138
8399,1483.2966
8400,601.03406
8401,1096.2224
8402,2094.2043
8403,967.94385
8404,1734.1003
8405,2029.5796
8406,2212.1973
8407,1032.1786
8408,1874.3298
8409,2.6317916
8410,474.93863
8411,2413.1108
8412,1875.0864
8413,2077.367
8414,2260.9102
8415,2184.672
8416,2224.592
8417,2530.7717
8418,1412.8647
8419,2317.1929
8420,2606.4775
8421,2383.156
8422,545.6327
8423,2000.1909
8424,640.2568
8425,2206.2642
8426,1537.9597
8427,681.79755
8428,2379.4875
8429,2091.1663
8430,2525.3677
8431,2326.2961
8432,700.8049
8433,2508.934
8434,801.01416
8435,927.6171
8436,2356.5732
8437,2408.9734
8438,1554.8647
8439,2629.0403
8440,954.0569
8441,1434.6703
8442,2579.0293
8443,2058.6685
8444,2605.426
8445,2402.4207
8446,1602.0164
8447,1229.7903
8448,1501.1614
8449,1824.158
8450,2379.0195
8451,1678.6719
8452,2336.9043
8453,2426.8892
8454,792.3558
8455,2306.7185
8456,1870.6548
8457,919.8194
8458,2.6317916
8459,2093.1555
8460,2149.1382
8461,2087.7717
8462,2415.0532
8463,680.6558
8464,2233.3464
8465,1510.918
8466,2267.1536
8467,559.7546
8468,1090.6627
8469,344.48026
8470,1019.7966
8471,2139.6514
8472,2.6317916
8473,623.8569
8474,2312.6538
8475,1062.7394
8476,1378.647
8477,2181.9368
8478,2203.7612
8479,2423.4866
8480,2644.4192
8481,2579.6326
8482,2140.6724
8483,2048.797
8484,625.20264
8485,2463.1038
8486,1997.6189
8487,2633.2095
8488,1865.605
8489,2557.8625
8490,1633.4446
8491,2110.3499
8492,495.77225
8493,2173.6821
8494,2422.0632
8495,1680.0574
8496,2423.5205
8497,2108.1401
8498,2400.269
8499,1894.3127
8500,1543.6471
8501,2305.4058
8502,1595.6956
8503,2093.4194
8504,2170.4717
8505,1852.0496
8506,2037.0754
8507,2.6317916
8508,2277.6545
8509,1274.4141
8510,2172.2007
8511,1279.5863
8512,2528.0093
8513,1811.0127
8514,1845.6901
8515,1080.2937
8516,2638.9136
8517,1038.8346
8518,2334.9026
8519,1377.9305
8520,1127.4775
8521,419.7423
8522,475.6499
8523,1914.9673
8524,2648.9167
8525,1039.3132
8526,1062.3502
8527,605.40497
8528,2554.9565
8529,1393.727
8530,2449.2837
8531,1798.5684
8532,2120.4224
8533,2452.9126
8534,2418.8706
8535,559.7093
8536,634.91473
8537,203.78548
8538,277.5792
8539,2687.12
8540,901.50653
8541,2398.2676
8542,2139.7651
8543,1561.5732
8544,558.99335
8545,68.917336
8546,2494.2417
8547,2316.9805
8548,2482.208
